Device,ERU - 01,ERU - 01,ERU - 01,ERU - 01
Point,Exhaust Fan Air Flow Active,Exhaust Fan Speed Output Command,Exhaust Fan Start Stop Command,EA TEMP 4
2/21/18 9:45:00,"7,878.80",0.523,1,70.3
2/21/18 10:00:00,"7,929.50",0.522,1,70.4
2/21/18 10:15:00,"7,766.00",0.522,1,70.3
2/21/18 10:30:00,"7,899.10",0.522,1,70.5
2/21/18 10:45:00,"7,848.20",0.52,1,70.2
2/21/18 11:00:00,"7,755.70",0.519,1,70.4
2/21/18 11:15:00,"7,919.40",0.518,1,70.7
2/21/18 11:30:00,"7,766.00",0.519,1,71.5
2/21/18 11:45:00,"7,599.00",0.517,1,71.9
2/21/18 12:00:00,"7,651.50",0.516,1,72.2
2/21/18 12:15:00,"7,641.10",0.516,1,71.5
2/21/18 12:30:00,"7,630.60",0.514,1,72.2
2/21/18 12:45:00,"7,599.00",0.513,1,72.2
2/21/18 13:00:00,"7,428.20",0.514,1,72.4
2/21/18 13:15:00,"7,439.00",0.515,1,72.6
2/21/18 13:30:00,"7,439.00",0.516,1,73
2/21/18 13:45:00,"7,662.00",0.515,1,73.6
2/21/18 14:00:00,"7,439.00",0.517,1,74
2/21/18 14:15:00,"7,449.70",0.52,1,74.9
2/21/18 14:30:00,"7,503.40",0.519,1,76.3
2/21/18 14:45:00,"7,776.30",0.521,1,75.8
2/21/18 15:00:00,"7,492.70",0.521,1,75.5
2/21/18 15:15:00,"7,588.40",0.52,1,76.1
2/21/18 15:30:00,"7,651.50",0.52,1,76.2
2/21/18 15:45:00,"7,899.10",0.519,1,75.5
2/21/18 16:00:00,"7,724.60",0.519,1,76.8
2/21/18 16:15:00,"7,858.40",0.519,1,76.8
2/21/18 16:30:00,"7,776.30",0.52,1,76.7
2/21/18 16:45:00,"7,899.10",0.521,1,76.6
2/21/18 17:00:00,"8,139.10",0.521,1,77.6
2/21/18 17:15:00,"8,266.20",0.522,1,77.3
2/21/18 17:30:00,"8,448.60",0.522,1,77.1
2/21/18 17:45:00,"8,514.80",0.52,1,77.2
2/21/18 18:00:00,"8,571.10",0.522,1,76.5
2/21/18 18:15:00,"8,275.90",0.51,1,76.1
2/21/18 18:30:00,"8,256.50",0.514,1,75.7
2/21/18 18:45:00,"8,391.40",0.517,1,75.8
2/21/18 19:00:00,"8,627.00",0.519,1,75.6
2/21/18 19:15:00,"8,783.70",0.522,1,75.1
2/21/18 19:30:00,"8,847.30",0.522,1,74.7
2/21/18 19:45:00,"8,756.20",0.522,1,74.4
2/21/18 20:00:00,"8,856.40",0.523,1,73.8
2/21/18 20:15:00,"8,919.60",0.525,1,73.6
2/21/18 20:30:00,"8,901.60",0.525,1,73.6
2/21/18 20:45:00,"8,801.90",0.522,1,73.6
2/21/18 21:00:00,"8,847.30",0.519,1,73.5
2/21/18 21:15:00,"8,811.00",0.518,1,73.2
2/21/18 21:30:00,"8,883.50",0.517,1,73
2/21/18 21:45:00,"8,811.00",0.516,1,72.8
2/21/18 22:00:00,"8,756.20",0.515,1,72.8
2/21/18 22:15:00,"8,811.00",0.514,1,72.9
2/21/18 22:30:00,"8,892.50",0.515,1,72.9
2/21/18 22:45:00,"8,856.40",0.513,1,72.6
2/21/18 23:00:00,"8,982.30",0.512,1,72.8
2/21/18 23:15:00,"8,654.90",0.51,1,72.4
2/21/18 23:30:00,"8,774.50",0.51,1,72.2
2/21/18 23:45:00,"8,865.50",0.51,1,72
2/22/18 0:00:00,"8,811.00",0.508,1,71.5
2/22/18 0:15:00,"8,737.90",0.508,1,71.6
2/22/18 0:30:00,"8,820.10",0.509,1,70.8
2/22/18 0:45:00,"8,964.40",0.51,1,70.5
2/22/18 1:00:00,"8,811.00",0.507,1,70.4
2/22/18 1:15:00,"8,982.30",0.506,1,70.5
2/22/18 1:30:00,"8,919.60",0.506,1,70.2
2/22/18 1:45:00,"8,820.10",0.505,1,69.7
2/22/18 2:00:00,"8,865.50",0.506,1,69.7
2/22/18 2:15:00,"8,874.50",0.505,1,69.5
2/22/18 2:30:00,"8,928.50",0.504,1,69.7
2/22/18 2:45:00,"8,856.40",0.504,1,69.8
2/22/18 3:00:00,"8,811.00",0.504,1,69.3
2/22/18 3:15:00,"8,756.20",0.504,1,69.4
2/22/18 3:30:00,"8,883.50",0.503,1,69.1
2/22/18 3:45:00,"8,928.50",0.502,1,68.9
2/22/18 4:00:00,"8,892.50",0.502,1,68.5
2/22/18 4:15:00,"8,783.70",0.501,1,68.2
2/22/18 4:30:00,"8,892.50",0.501,1,68.1
2/22/18 4:45:00,"8,792.80",0.5,1,68.2
2/22/18 5:00:00,"8,801.90",0.499,1,68.5
2/22/18 5:15:00,"8,838.30",0.499,1,68.1
2/22/18 5:30:00,"8,654.90",0.499,1,68.4
2/22/18 5:45:00,"8,636.30",0.497,1,68
2/22/18 6:00:00,"8,524.20",0.498,1,67.6
2/22/18 6:15:00,"8,580.40",0.497,1,67.6
2/22/18 6:30:00,"8,524.20",0.497,1,67.1
2/22/18 6:45:00,"8,719.50",0.497,1,67.3
2/22/18 7:00:00,"8,372.30",0.496,1,67.2
2/22/18 7:15:00,"8,448.60",0.498,1,67
2/22/18 7:30:00,"8,420.00",0.498,1,67
2/22/18 7:45:00,"8,458.00",0.5,1,67.7
2/22/18 8:00:00,"8,353.10",0.499,1,67.4
2/22/18 8:15:00,"8,314.60",0.5,1,67.4
2/22/18 8:30:00,"8,305.00",0.502,1,67.7
2/22/18 8:45:00,"8,391.40",0.503,1,68.2
2/22/18 9:00:00,"8,256.50",0.503,1,68.5
2/22/18 9:15:00,"8,178.40",0.505,1,69.1
2/22/18 9:30:00,"8,129.30",0.505,1,69.7
2/22/18 9:45:00,"8,149.00",0.504,1,70
2/22/18 10:00:00,"8,119.40",0.503,1,70.7
2/22/18 10:15:00,"8,040.00",0.504,1,71.6
2/22/18 10:30:00,"7,827.70",0.503,1,72.4
2/22/18 10:45:00,"7,899.10",0.505,1,72.9
2/22/18 11:00:00,"7,909.20",0.512,1,73.8
2/22/18 11:15:00,"7,939.60",0.508,1,74.4
2/22/18 11:30:00,"8,030.00",0.518,1,75.1
2/22/18 11:45:00,0,0,1,73.6
2/22/18 12:00:00,0,0.079,1,76.3
2/22/18 12:15:00,0,0.169,1,75.2
2/22/18 12:30:00,"2,686.60",0.239,1,75.3
2/22/18 12:45:00,"4,162.10",0.296,1,76.1
2/22/18 13:00:00,"5,018.30",0.344,1,75.3
2/22/18 13:15:00,"5,886.10",0.379,1,77.5
2/22/18 13:30:00,"6,433.00",0.408,1,77
2/22/18 13:45:00,"7,051.50",0.432,1,78.3
2/22/18 14:00:00,"7,384.90",0.45,1,78.9
2/22/18 14:15:00,"7,630.60",0.465,1,78.4
2/22/18 14:30:00,"7,949.70",0.478,1,78.7
2/22/18 14:45:00,"8,069.90",0.488,1,79
2/22/18 15:00:00,"8,636.30",0.497,1,78.5
2/22/18 15:15:00,"8,608.40",0.504,1,78.7
2/22/18 15:30:00,"8,765.40",0.509,1,77.9
2/22/18 15:45:00,"8,847.30",0.514,1,77.4
2/22/18 16:00:00,"8,901.60",0.519,1,78.8
2/22/18 16:15:00,"9,150.40",0.525,1,78.5
2/22/18 16:30:00,"9,088.80",0.53,1,77.2
2/22/18 16:45:00,"5,621.30",0.385,1,77.7
2/22/18 17:00:00,"3,326.80",0.256,1,79.4
2/22/18 17:15:00,0,0.165,1,80
2/22/18 17:30:00,"4,123.40",0.211,1,80.1
2/22/18 17:45:00,"5,237.20",0.271,1,78.3
2/22/18 18:00:00,"6,178.60",0.319,1,78.2
2/22/18 18:15:00,"6,878.80",0.361,1,77.4
2/22/18 18:30:00,"7,417.40",0.394,1,76.9
2/22/18 18:45:00,"7,786.60",0.42,1,76.4
2/22/18 19:00:00,"8,178.40",0.443,1,75.9
2/22/18 19:15:00,"8,599.10",0.46,1,75.6
2/22/18 19:30:00,"8,937.50",0.476,1,75.4
2/22/18 19:45:00,"9,017.90",0.488,1,75.1
2/22/18 20:00:00,"9,228.90",0.497,1,75
2/22/18 20:15:00,"9,384.00",0.505,1,74.5
2/22/18 20:30:00,"9,366.90",0.512,1,74.8
2/22/18 20:45:00,"9,494.50",0.518,1,74.1
2/22/18 21:00:00,"9,460.60",0.523,1,74
2/22/18 21:15:00,"9,670.20",0.526,1,73.8
2/22/18 21:30:00,"9,736.40",0.528,1,73.4
2/22/18 21:45:00,"9,867.30",0.53,1,73.4
2/22/18 22:00:00,"9,670.20",0.531,1,73.2
2/22/18 22:15:00,"9,719.90",0.532,1,73
2/22/18 22:30:00,"9,761.00",0.533,1,72.7
2/22/18 22:45:00,"9,875.40",0.534,1,72.4
2/22/18 23:00:00,"9,940.20",0.534,1,71.9
2/22/18 23:15:00,"9,867.30",0.537,1,71.8
2/22/18 23:30:00,"9,883.50",0.536,1,71
2/22/18 23:45:00,"9,802.00",0.538,1,71.3
2/23/18 0:00:00,"9,964.30",0.538,1,70.7
2/23/18 0:15:00,"9,988.40",0.537,1,70.3
2/23/18 0:30:00,"9,956.30",0.537,1,69.7
2/23/18 0:45:00,"10,124.00",0.537,1,67.7
2/23/18 1:00:00,"9,924.00",0.537,1,68.3
2/23/18 1:15:00,"9,956.30",0.536,1,68.9
2/23/18 1:30:00,"9,883.50",0.535,1,69.9
2/23/18 1:45:00,"9,956.30",0.533,1,69
2/23/18 2:00:00,"9,851.00",0.531,1,68.6
2/23/18 2:15:00,"9,851.00",0.53,1,68.9
2/23/18 2:30:00,"9,834.70",0.529,1,68.7
2/23/18 2:45:00,"9,810.20",0.529,1,68.7
2/23/18 3:00:00,"9,686.80",0.526,1,68.1
2/23/18 3:15:00,"9,744.60",0.526,1,68.2
2/23/18 3:30:00,"9,711.60",0.527,1,67.7
2/23/18 3:45:00,"9,777.50",0.528,1,67.2
2/23/18 4:00:00,"9,620.30",0.528,1,67.3
2/23/18 4:15:00,"9,645.30",0.529,1,67
2/23/18 4:30:00,"9,752.80",0.529,1,66.5
2/23/18 4:45:00,"9,769.30",0.53,1,66.1
2/23/18 5:00:00,"9,728.10",0.529,1,66.1
2/23/18 5:15:00,"9,785.70",0.53,1,66.8
2/23/18 5:30:00,"9,777.50",0.529,1,66.6
2/23/18 5:45:00,"9,670.20",0.529,1,66.6
2/23/18 6:00:00,"9,620.30",0.531,1,66.3
